time_s,spectre,derived_finite_rise_step,absolute_error
1.014912101102797e-06,0.08657357264303411,0.08657340024459848,1.7239843563832125e-07
1.015353682967025e-06,0.08910440526596185,0.0891042269405884,1.7832537345385813e-07
1.015799484821091e-06,0.09165231103033049,0.09165212663051614,1.8439981434859032e-07
1.016249478836778e-06,0.09421694888078128,0.0942167582585931,1.9062218817311738e-07
1.0167036380956e-06,0.09679798390175386,0.09679778690883545,1.9699291840813427e-07
1.017161936546512e-06,0.0993950870541547,0.0993948835417866,2.0351236809657003e-07
1.017624348975882e-06,0.1020079349832542,0.10200772480237397,2.1018088022795034e-07
1.018090850972114e-06,0.1046362097973267,0.10463599279855296,2.169987737415946e-07
1.018561418893663e-06,0.1072795988668238,0.1072793749005101,2.2396631370324993e-07
1.019036029841308e-06,0.1099377946487582,0.10993756356499684,2.3108376136227182e-07
1.019514661629913e-06,0.1126104945091382,0.11261025615781828,2.3835131991722935e-07
1.019997292763494e-06,0.1152974005650215,0.1152971547958388,2.457691826995845e-07
1.020483902406056e-06,0.1179982195039943,0.11799796616648728,2.533375070279398e-07
1.020974470362569e-06,0.1207126624611166,0.12071240140470063,2.6105641597051754e-07
1.021468977054227e-06,0.1234404448648884,0.12344017593888057,2.689260078236888e-07
1.021967403498424e-06,0.1261812863102594,0.12618100936390508,2.7694635432173875e-07
1.022469731287742e-06,0.1289349104269615,0.12893462530947142,2.8511749008974796e-07
1.022975942571779e-06,0.1317010447642935,0.13170075132486125,2.934394322529066e-07
1.023486020038691e-06,0.1344794206749944,0.13447911876282792,3.019121664893376e-07
1.02399994689686e-06,0.1372697732006076,0.13726946266495998,3.1053564761296393e-07
1.024517706859626e-06,0.1400718409742218,0.14007152166441295,3.193098088438706e-07
1.025039284128706e-06,0.1428853661166934,0.14288503788214246,3.2823455092811926e-07
1.025564663380816e-06,0.1457100941508328,0.145709756841072,3.373097607894948e-07
1.026093829750887e-06,0.1485457738977824,0.1485454273624981,3.465352843012859e-07
1.026626768823102e-06,0.1513921574160283,0.15139180150507392,3.5591095437492726e-07
1.027163466612025e-06,0.1542489998877699,0.1542486344512053,3.6543656461995866e-07
1.027703909551832e-06,0.1571160595494481,0.15711568443754698,3.751119011241588e-07
1.02824808448942e-06,0.159993097643024,0.15999271270630877,3.849367152253258e-07
1.028795978666466e-06,0.1628798783091447,0.16287948339841296,3.9491073172692737e-07
1.029347579712089e-06,0.165776168537078,0.16577576350341738,4.050336606109539e-07
1.029902875632581e-06,0.1686817380994091,0.1686813227942271,4.153051819943965e-07
1.030461854800105e-06,0.171596359481786,0.17159593375683857,4.2572494743375877e-07
1.031024505943096e-06,0.17451980782211,0.17451937152950892,4.3629260107480583e-07
1.031590818138712e-06,0.1774518608606862,0.17745141385292995,4.4700775625461375e-07
1.032160780803977e-06,0.1803922988838764,0.18039184101388628,4.5786999011698803e-07
1.032734383682665e-06,0.183340904646329,0.18334043576744208,4.6887888691116153e-07
1.033311616846979e-06,0.1862974633696489,0.1862969833356699,4.800339789834407e-07
1.033892470681129e-06,0.1892617626482202,0.1892612713134164,4.913348037871579e-07
1.034476935875266e-06,0.1922335924088071,0.19223308962795227,5.027808548385693e-07
1.035065003424045e-06,0.1952127448938064,0.19521223052218772,5.143716186872815e-07
1.035656664611507e-06,0.1981990145751825,0.19819848846863208,5.261065504080786e-07
1.036251911010383e-06,0.201192198142084,0.2011916601569791,5.37985104909211e-07
1.036850734475756e-06,0.2041920944597744,0.20419154445308718,5.500066872221598e-07
1.037453127134472e-06,0.207198504507783,0.20719794233707145,5.621707115377461e-07
1.038059081383403e-06,0.2102112313626386,0.21021065688608986,5.74476548748093e-07
1.03866858988157e-06,0.2132300801501305,0.21322949322656437,5.869235661370986e-07
1.039281645547122e-06,0.2162548580219214,0.21625425851082158,5.9951109981915e-07
1.039898241550668e-06,0.2192853741142782,0.21928476187579726,6.122384809403858e-07
1.040518371309821e-06,0.2223214395130683,0.22232081440805884,6.25105009449678e-07
1.041142028482637e-06,0.2253628672136918,0.2253622291037165,6.38109975303891e-07
1.041769206970238e-06,0.2284094721259111,0.22840882087326753,6.512526435631383e-07
1.042399900902548e-06,0.2314610709965151,0.23146040646425714,6.645322579712509e-07
1.043034104639389e-06,0.2345174824072046,0.23451680445914047,6.779480641316837e-07
1.04367181276753e-06,0.2375785267525766,0.237577835253314,6.914992626005922e-07
1.044313020093954e-06,0.2406440262002054,0.24064332101514696,7.051850584305352e-07
1.044957721641323e-06,0.2437138046615706,0.24371308565694327,7.190046273364281e-07
1.045605912646313e-06,0.2467876877768654,0.246786954819729,7.329571364012022e-07
1.046257588553965e-06,0.2498655028809125,0.24986475583917855,7.470417339450197e-07
1.046912745019405e-06,0.2529470790040766,0.25294631774653487,7.612575417259571e-07
1.047571377897586e-06,0.2560322468167457,0.256031471213071,7.75603674674219e-07
1.048233483242197e-06,0.2591208386174167,0.2591200485381784,7.900792383108701e-07
1.048899057304385e-06,0.2622126883197823,0.26221188363647596,8.046833063213299e-07
1.049568096531875e-06,0.2653076314416251,0.26530681202667594,8.194149491713709e-07
1.050240597556688e-06,0.2684055050411292,0.2684046707679143,8.342732149002607e-07
1.050916557204813e-06,0.2715061477549411,0.27150529849779415,8.492571469398413e-07
1.051595972481348e-06,0.2746093997230296,0.2746085353572767,8.643657529172621e-07
1.052278840578301e-06,0.2777151026180025,0.2777142230199495,8.795980529496816e-07
1.052965158865766e-06,0.2808230995980957,0.28082220464506613,8.949530295732089e-07
1.05365492489137e-06,0.283933235298289,0.2839323248686292,9.10429659828349e-07
1.054348136375402e-06,0.2870453558019464,0.28704442977503086,9.260269155375589e-07
1.055044791215734e-06,0.2901593086564811,0.2901583669127452,9.417437358827385e-07
1.055744887475281e-06,0.293274942810809,0.2932739852317434,9.57579065596903e-07
1.056448423389003e-06,0.2963921086404255,0.29639113510860904,9.735318164394435e-07
1.057155397358798e-06,0.2995106579182784,0.29950966831737147,9.896009069421119e-07
1.05786580794659e-06,0.3026304437781074,0.30262943799287934,1.0057852280476176e-06
1.058579653879637e-06,0.3057513207318012,0.30575029864813663,1.0220836645924436e-06
1.059296934044398e-06,0.3088731446362735,0.30887210614119154,1.0384950819841698e-06
1.060017647489621e-06,0.311995772700814,0.3119947176824669,1.0550183471291774e-06
1.060741793414871e-06,0.3151190634312258,0.31511799177892974,1.0716522960696473e-06
1.061469371181797e-06,0.3182428766726616,0.31824178827689553,1.0883957660690058e-06
1.062200380302884e-06,0.321367073554945,0.32136596830736497,1.105247580013291e-06
1.062934820439353e-06,0.3244915164779432,0.32449039427139803,1.1222065451899077e-06
1.0636726914087e-06,0.3276160691377956,0.3276149298663348,1.1392714608371435e-06
1.0644139931741e-06,0.3307405964758637,0.33073944003475153,1.1564411121489648e-06
1.065158725847115e-06,0.3338649646845177,0.3338637909702449,1.17371427282853e-06
1.065906889687039e-06,0.3369890411984858,0.3369878501087732,1.191089712582194e-06
1.066658485101298e-06,0.3401126946905373,0.3401114861243508,1.2085661864613684e-06
1.067413512634684e-06,0.3432357950209465,0.3432345688785162,1.226142430255095e-06
1.06817197297837e-06,0.346358213269387,0.34635696945221006,1.2438171769213469e-06
1.068933866964661e-06,0.3494798217073559,0.3494785601181991,1.2615891568090731e-06
1.069699195568187e-06,0.3526004937973128,0.352599214340236,1.2794570767860058e-06
1.070467959903287e-06,0.355720104176204,0.3557188067565643,1.297419639667563e-06
1.071240161215681e-06,0.3588385286161896,0.3588372131406462,1.3154755433841814e-06
1.072015800898608e-06,0.3619556440843293,0.36195431046086923,1.3336234600536123e-06
1.072794880477027e-06,0.3650713286729445,0.36506997681086895,1.3518620755603727e-06
1.073577401612144e-06,0.3681854616123735,0.36818409142232633,1.3701900471452255e-06
1.074363366099306e-06,0.3712979232569942,0.37129653465096013,1.388606034047335e-06
1.075152775869783e-06,0.3744085950866631,0.37440718797798,1.4071086830713675e-06
1.07594563298492e-06,0.3775173596780564,0.3775159339814259,1.4256966304748708e-06
1.076741939640156e-06,0.3806241007150308,0.3806226563465236,1.4443685071863221e-06
1.077541698163792e-06,0.3837287029781221,0.38372723985518276,1.4631229393602396e-06
1.078344911015531e-06,0.386831052333228,0.38682957037469856,1.4819585294478799e-06
1.079151580783284e-06,0.3899310357138187,0.3899295348399243,1.50087389438891e-06
1.079961710185308e-06,0.3930285411237275,0.3930270212561021,1.5198676253658228e-06
1.080775302068959e-06,0.3961234576268604,0.3961219186885463,1.5389383141162227e-06
1.081592359411869e-06,0.3992156753461183,0.3992141172615765,1.5580845417750844e-06
1.08241288531783e-06,0.4023050854422792,0.40230350813738935,1.5773048898659603e-06
1.083236883020243e-06,0.4053915801215515,0.40538998352363453,1.5965979169862976e-06
1.084064355877703e-06,0.4084750526135058,0.4084734366513132,1.615962192613729e-06
1.084895307374733e-06,0.4115553971684593,0.41155376177219505,1.6353962642434716e-06
1.085729741126592e-06,0.4146325090697813,0.4146308541710947,1.6548986865871917e-06
1.086567660869749e-06,0.4177062845931081,0.4177046101251136,1.6744679944835639e-06
1.087409070467035e-06,0.4207766210200991,0.4207749269173723,1.6941027268235764e-06
1.088253973909301e-06,0.4238434166388804,0.4238417028374666,1.7138014138384783e-06
1.089102375308488e-06,0.4269065707133548,0.42690483715078076,1.7335625740466654e-06
1.089954278907666e-06,0.4299659835140787,0.42996423012935026,1.7533847284645354e-06
1.090809689065916e-06,0.4330215562583105,0.433019782991926,1.7732663845082541e-06
1.091668610269174e-06,0.4360731911437978,0.43607139793774385,1.793206053923857e-06
1.092531047129519e-06,0.4391207913405321,0.4391189781383008,1.8132022313044338e-06
1.093397004382506e-06,0.4421642609757622,0.4421624277223478,1.83325341440721e-06
1.094266486885499e-06,0.4452035051227421,0.44520165176465043,1.8533580916635373e-06
1.095139499622286e-06,0.4482384298114634,0.4482365562967101,1.8735147532811247e-06
1.096016047695433e-06,0.4512689419965445,0.45126704827466935,1.893721875145804e-06
1.096896136333402e-06,0.454294949576633,0.45429303559870027,1.913977932754829e-06
1.097779770889736e-06,0.4573163613859242,0.4573144271045223,1.934281401883009e-06
1.098666956837444e-06,0.4603330871694735,0.4603311325387265,1.95463074703639e-06
1.099557699772923e-06,0.4633450375913329,0.4633430625668974,1.975024435496575e-06
1.100452005417875e-06,0.4663521242354722,0.4663501287745525,1.9954609196681794e-06
1.101349879617408e-06,0.4693542595938033,0.46935224365514583,2.0159386574514215e-06
1.102251328336051e-06,0.4723513570474693,0.4723493205913645,2.03645610480363e-06
1.103156357665769e-06,0.475343330888138,0.475341273876436,2.0570117020279888e-06
1.104064973818901e-06,0.4783300962890167,0.47832801868511676,2.077603899919289e-06
1.104977183131623e-06,0.481311569310916,0.4813094710797772,2.0982311388362263e-06
1.105892992064935e-06,0.4842876668999336,0.48428554800807966,2.118891853919447e-06
1.106812407203569e-06,0.48725830687834,0.487256167293855,2.1395844849725343e-06
1.107735435254528e-06,0.4902234079343937,0.49022124762693087,2.1603074628062657e-06
1.108662083049577e-06,0.4931828896249263,0.49318070856571206,2.1810592142346152e-06
1.109592357543567e-06,0.4961366723644762,0.49613447052630677,2.201838169402226e-06
1.110526265816193e-06,0.499084677425409,0.4990824547826549,2.2226427541238714e-06
1.111463815076037e-06,0.5020268269450182,0.5020245834736288,2.2434713894403657e-06
1.112405012650637e-06,0.5049630438887298,0.5049607795662336,2.264322496170479e-06
1.113349865996296e-06,0.5078932520754545,0.507890966880964,2.285194490525555e-06
1.114298382692166e-06,0.510817376153549,0.5108150700677572,2.306085791881074e-06
1.115250570444739e-06,0.513735341609232,0.513733014614417,2.326994814949579e-06
1.116206437086291e-06,0.5166470747561727,0.5166447268362003,2.3479199723341893e-06
1.117165990576395e-06,0.5195525027345387,0.5195501338748622,2.368859676527002e-06
1.118129239001298e-06,0.5224515535034839,0.5224491636911466,2.389812337355579e-06
1.119096190572636e-06,0.5253441558317654,0.525341745055401,2.4107763644254376e-06
1.120066853632714e-06,0.5282302393079823,0.5282278075578166,2.4317501656767604e-06
1.121041236647646e-06,0.5311097343145001,0.5311072815823523,2.4527321478284847e-06
1.122019348216241e-06,0.5339825720482576,0.5339800983275413,2.4737207162672803e-06
1.123001197064682e-06,0.5368486844993069,0.5368461897850245,2.4947142823750212e-06
1.123986792051399e-06,0.5397080044594139,0.5397054887481687,2.515711245210106e-06
1.124976142159885e-06,0.5425604654955575,0.5425579287855453,2.536710012157606e-06
1.125969256506755e-06,0.5454060019677379,0.5454034442587472,2.557708990713614e-06
1.126966144343321e-06,0.5482445490275623,0.5482419703209791,2.578706583156176e-06
1.127966815041984e-06,0.5510760425738768,0.5510734428726868,2.5997011899869804e-06
1.128971278117069e-06,0.553900419306445,0.5538977986152209,2.620691224031191e-06
1.129979543213658e-06,0.5567176166882706,0.5567149750131877,2.641675082903916e-06
1.130991620107391e-06,0.5595275729395555,0.5595249102883815,2.662651173990227e-06
1.132007518710138e-06,0.5623302270478331,0.5623275434299289,2.683617904231106e-06
1.13302724907069e-06,0.5651255187639427,0.5651228141902667,2.7045736760156203e-06
1.134050821366933e-06,0.5679133885748692,0.5679106630579662,2.72551690294609e-06
1.135078245917896e-06,0.5706937777310278,0.5706910312850405,2.746445987300561e-06
1.136109533177829e-06,0.573466628224211,0.573463860864873,2.767359338018416e-06
1.137144693739373e-06,0.5762318827903927,0.5762290945350239,2.7882553688129974e-06
1.138183738331668e-06,0.5789894848988527,0.5789866757663671,2.809132485626087e-06
1.139226677827468e-06,0.581739378765248,0.5817365487761449,2.829989103059205e-06
1.140273523232768e-06,0.5844815093183193,0.5844786584946841,2.8508236352697836e-06
1.141324285698879e-06,0.5872158222259505,0.5872129505914545,2.871634495971165e-06
1.142378976514776e-06,0.5899422638692212,0.589939371449117,2.892420104205762e-06
1.143437607114077e-06,0.5926607813547355,0.5926578681758574,2.913178878127809e-06
1.144500189073673e-06,0.5953713225050739,0.5953683885958405,2.933909233338028e-06
1.145566734115617e-06,0.59807383585769,0.5980708812480915,2.954609598537772e-06
1.146637254105815e-06,0.6007682706556217,0.6007652953772251,2.975278396544212e-06
1.14771176105447e-06,0.6034545768427917,0.6034515809287391,2.9959140526170103e-06
1.14879026711984e-06,0.6061327050675192,0.6061296885525235,3.0165149956795645e-06
1.149872784610867e-06,0.6088026066829418,0.6087995696032837,3.037079658096964e-06
1.150959325979524e-06,0.6114642337221361,0.6114611761156619,3.057606474232699e-06
1.152049903834005e-06,0.6141175389246103,0.6141144608307307,3.078093879560484e-06
1.153144530922851e-06,0.6167624756915663,0.6167593771512495,3.0985403167704817e-06
1.154243220158638e-06,0.6193989981374042,0.619395879193182,3.1189442222245845e-06
1.155345984601578e-06,0.6220270610437754,0.6220239217397276,3.1393040477167844e-06
1.156452837464735e-06,0.6246466198662685,0.6246434602480322,3.159618236270312e-06
1.157563792115469e-06,0.6272576307318593,0.6272544508466174,3.179885241899605e-06
1.158678862086006e-06,0.6298600504574883,0.6298568503539713,3.2001035169537673e-06
1.159798061054642e-06,0.632453836499882,0.6324506162283581,3.220271523884932e-06
1.160921402863284e-06,0.6350389469905955,0.6350357066028752,3.2403877202602516e-06
1.162048901515892e-06,0.637615340725957,0.6376120802753842,3.2604505728617283e-06
1.163180571174024e-06,0.6401829771506796,0.6401796966921298,3.280458549803633e-06
1.164316426163879e-06,0.6427418163678055,0.6427385159576802,3.3004101253064633e-06
1.165456480973855e-06,0.6452918191269065,0.6452884988231331,3.3203037733686713e-06
1.166600750254617e-06,0.6478329468181668,0.6478296066801927,3.3401379740949366e-06
1.167749248830628e-06,0.6503651614917251,0.6503618015805088,3.359911216249678e-06
1.168901991684671e-06,0.6528884258170803,0.6528850461950976,3.3796219827131324e-06
1.170058993975593e-06,0.655402703116026,0.6553993038472556,3.3992687703543467e-06
1.17122027103103e-06,0.6579079573401757,0.6579045384901008,3.418850074932145e-06
1.172385838347483e-06,0.6604041530649845,0.6604007147005839,3.4383644005320235e-06
1.17355571159675e-06,0.6628912554972943,0.6628877976870442,3.4578102501292562e-06
1.174729906626695e-06,0.6653692304704841,0.665365753284349,3.4771861351368116e-06
1.17590843945786e-06,0.6678380444309536,0.6678345479403833,3.4964905702983273e-06
1.177091326287445e-06,0.6702976644402933,0.6702941487182142,3.5157220790171806e-06
1.178278583497957e-06,0.672748058186768,0.6727445233075834,3.5348791845857264e-06
1.179470227650025e-06,0.675189193963806,0.6751856400033875,3.5539604184009477e-06
1.180666275484028e-06,0.677621040667088,0.6776174677027746,3.5729643133031175e-06
1.181866743927666e-06,0.6800435678035505,0.6800399759141373,3.5918894131237167e-06
1.183071650091725e-06,0.6824567454762286,0.6824531347419671,3.6107342614721816e-06
1.184281011277454e-06,0.6848605443925997,0.6848569148951898,3.629497409840532e-06
1.185494844971561e-06,0.6872549358480272,0.6872512876706129,3.648177414272702e-06
1.186713168855197e-06,0.6896398917370465,0.6896362249642083,3.66677283825112e-06
1.187936000795287e-06,0.6920153845297841,0.6920116992475382,3.685282245813326e-06
1.189163358865479e-06,0.6943813873061572,0.6943776836019422,3.7037042149856703e-06
1.190395261321918e-06,0.6967378737022134,0.6967341516648902,3.722037323239391e-06
1.191631726628681e-06,0.6990848179526533,0.6990810776725003,3.7402801530417307e-06
1.192872773444954e-06,0.7014221948594408,0.7014184364281423,3.758431298517273e-06
1.194118420631555e-06,0.7037499797976604,0.7037462033083064,3.7764893540126465e-06
1.19536868726102e-06,0.7060681487275199,0.7060643542745964,3.79445292353342e-06
1.196623592602996e-06,0.7083766781603328,0.7083728658397157,3.812320617080367e-06
1.197883156133345e-06,0.7106755451690056,0.7106717150779576,3.830091047984929e-06
1.199147397547553e-06,0.7129647274056218,0.7129608796427831,3.847762838682378e-06
1.200416336743945e-06,0.7152442030639714,0.7152403377293546,3.865334616826033e-06
1.201689993840145e-06,0.7175139509026605,0.7175100680976423,3.8828050181738405e-06
1.202968389168225e-06,0.7197739502294088,0.7197700500567277,3.900172681148284e-06
1.204251543280566e-06,0.72202418090462,0.722020263468365,3.917436254941009e-06
1.205539476950305e-06,0.7242646233351856,0.7242606887407925,3.934594393073532e-06
1.206832211171495e-06,0.7264952584679111,0.7264913068221528,3.9516457582822184e-06
1.208129767162876e-06,0.7287160677892036,0.728712099200187,3.968589016634105e-06
1.209432166373178e-06,0.7309270333271846,0.7309230479043403,3.985422844299258e-06
1.210739430479924e-06,0.7331281376425862,0.7331241354966653,4.002145920889433e-06
1.212051581396649e-06,0.7353193638339008,0.7353153450769634,4.018756937451684e-06
1.21336864126673e-06,0.7375006955199768,0.7374966602653891,4.035254587697601e-06
1.214690632473504e-06,0.7396721168499264,0.73966806521235,4.051637576441003e-06
1.216017577638599e-06,0.7418336124932156,0.7418295445886014,4.067904614157847e-06
1.217349499629857e-06,0.7439851676454738,0.743981083591057,4.084054416875205e-06
1.218686421555494e-06,0.746126768011861,0.7461226679261511,4.100085709835e-06
1.220028366777814e-06,0.748258399821983,0.7482542838247561,4.115997226827872e-06
1.221375358907592e-06,0.7503800498135378,0.7503759180258311,4.131787706640466e-06
1.222727421803164e-06,0.7524917052238951,0.7524875577679978,4.147455897274277e-06
1.224084579585644e-06,0.7545933538067638,0.7545891908062097,4.163000554169294e-06
1.225446856634449e-06,0.7566849838177099,0.75668080539727,4.1784204398709335e-06
1.226814277583433e-06,0.7587665840011133,0.7587623902867895,4.1937143238079955e-06
1.228186867344603e-06,0.7608381436190406,0.7608339347380543,4.208880986289465e-06
1.229564651088421e-06,0.7628996524137465,0.7628954284945337,4.223919212731353e-06
1.230947654257155e-06,0.7649511006206952,0.7649468617928967,4.2388277984306555e-06
1.232335902569231e-06,0.7669924789675298,0.7669882253619862,4.25360554356935e-06
1.233729422022258e-06,0.7690237786709659,0.7690195104197053,4.268251260652889e-06
1.235128238889157e-06,0.7710449914236926,0.7710407086599256,4.282763767071707e-06
1.236532379729783e-06,0.7730561094038488,0.7730518122619593,4.297141889542111e-06
1.23794187138839e-06,0.775057125263775,0.7750528138793132,4.311384461774814e-06
1.239356741006717e-06,0.777048032141032,0.777043706650702,4.3254903300260494e-06
1.24077701600879e-06,0.7790288236293302,0.7790244841709881,4.3394583421063615e-06
1.242202724125285e-06,0.780999493805241,0.7809951405178802,4.353287360814306e-06
1.243633893381545e-06,0.782960037203691,0.7829556702274384,4.366976252612176e-06
1.245070552109783e-06,0.7849104488272381,0.7849060683033415,4.380523896618804e-06
1.246512728957057e-06,0.7868507241489608,0.7868463302197862,4.393929174617561e-06
1.247960452869184e-06,0.7887808590830462,0.7887764518920621,4.407190984045961e-06
1.249413753111405e-06,0.7907008500050534,0.7906964296968279,4.420308225561165e-06
